LocationType,Location,Single Age,TimeFrame,DataFormat,Data
State,North Carolina,<1,2003,Number,115749
State,New York,<1,2003,Number,245363
State,New Mexico,<1,2003,Number,27670
State,New Jersey,<1,2003,Number,114986
State,New Hampshire,<1,2003,Number,14619
State,Nevada,<1,2003,Number,33099
State,Nebraska,<1,2003,Number,25350
State,Montana,<1,2003,Number,11221
State,Missouri,<1,2003,Number,74932
State,Mississippi,<1,2003,Number,40924
State,Minnesota,<1,2003,Number,68007
State,Michigan,<1,2003,Number,128640
State,Massachusetts,<1,2003,Number,77857
State,Maryland,<1,2003,Number,73172
State,Maine,<1,2003,Number,13842
State,Louisiana,<1,2003,Number,63676
State,Kentucky,<1,2003,Number,54104
State,Kansas,<1,2003,Number,38927
State,Iowa,<1,2003,Number,38153
State,Indiana,<1,2003,Number,84459
State,Illinois,<1,2003,Number,175067
State,Idaho,<1,2003,Number,21164
State,Hawaii,<1,2003,Number,17143
State,Georgia,<1,2003,Number,131016
State,Florida,<1,2003,Number,205420
City,District of Columbia,<1,2003,Number,6781
State,Delaware,<1,2003,Number,11113
State,Connecticut,<1,2003,Number,42410
State,Colorado,<1,2003,Number,66624
State,California,<1,2003,Number,522195
State,Arkansas,<1,2003,Number,37155
State,Arizona,<1,2003,Number,87052
State,Alaska,<1,2003,Number,9830
State,Alabama,<1,2003,Number,58021
Nation,United States,<1,2003,Number,3975871
Nation,United States,<1,2004,Number,4014258
State,Alabama,<1,2004,Number,58927
State,Alaska,<1,2004,Number,9959
State,Arizona,<1,2004,Number,89116
State,Arkansas,<1,2004,Number,37766
State,California,<1,2004,Number,520350
State,Colorado,<1,2004,Number,66137
State,Connecticut,<1,2004,Number,41804
State,Delaware,<1,2004,Number,11029
City,District of Columbia,<1,2004,Number,7274
State,Florida,<1,2004,Number,209821
State,Georgia,<1,2004,Number,134288
State,Hawaii,<1,2004,Number,18136
State,Idaho,<1,2004,Number,22278
State,Illinois,<1,2004,Number,175433
State,Indiana,<1,2004,Number,86516
State,Iowa,<1,2004,Number,38065
State,Kansas,<1,2004,Number,38836
State,Kentucky,<1,2004,Number,55011
State,Louisiana,<1,2004,Number,64593
State,Maine,<1,2004,Number,14177
State,Maryland,<1,2004,Number,73971
State,Massachusetts,<1,2004,Number,76350
State,Michigan,<1,2004,Number,129338
State,Minnesota,<1,2004,Number,70060
State,Mississippi,<1,2004,Number,41819
State,Missouri,<1,2004,Number,76447
State,Montana,<1,2004,Number,11374
State,Nebraska,<1,2004,Number,25850
State,Nevada,<1,2004,Number,34658
State,New Hampshire,<1,2004,Number,14592
State,New Jersey,<1,2004,Number,114609
State,New Mexico,<1,2004,Number,27620
State,New York,<1,2004,Number,244335
State,North Carolina,<1,2004,Number,117211
State,North Dakota,<1,2004,Number,8022
State,Ohio,<1,2004,Number,147158
State,Oklahoma,<1,2004,Number,49562
State,Oregon,<1,2004,Number,44391
State,Pennsylvania,<1,2004,Number,144015
State,Rhode Island,<1,2004,Number,12993
State,South Carolina,<1,2004,Number,55612
State,South Dakota,<1,2004,Number,11088
State,Tennessee,<1,2004,Number,77819
State,Texas,<1,2004,Number,369247
State,Utah,<1,2004,Number,48684
State,Vermont,<1,2004,Number,6540
State,Virginia,<1,2004,Number,101247
State,Washington,<1,2004,Number,81942
State,West Virginia,<1,2004,Number,21337
State,Wisconsin,<1,2004,Number,70086
State,Wyoming,<1,2004,Number,6765
Territory,Puerto Rico,<1,2004,Number,50984
Territory,Puerto Rico,<1,2005,Number,50907
State,Wyoming,<1,2005,Number,6979
State,Wisconsin,<1,2005,Number,69307
State,West Virginia,<1,2005,Number,20749
State,Washington,<1,2005,Number,81491
State,Virginia,<1,2005,Number,101257
State,Vermont,<1,2005,Number,6287
State,Utah,<1,2005,Number,48468
State,Texas,<1,2005,Number,371038
State,Tennessee,<1,2005,Number,77898
State,South Dakota,<1,2005,Number,11154
State,South Carolina,<1,2005,Number,56225
State,Rhode Island,<1,2005,Number,12003
State,Pennsylvania,<1,2005,Number,142248
State,Oregon,<1,2005,Number,45313
State,Oklahoma,<1,2005,Number,50572
State,Ohio,<1,2005,Number,143887
State,North Dakota,<1,2005,Number,8066
State,North Carolina,<1,2005,Number,120005
State,New York,<1,2005,Number,236929
State,New Mexico,<1,2005,Number,28652
State,New Jersey,<1,2005,Number,109349
State,New Hampshire,<1,2005,Number,15140
State,Nevada,<1,2005,Number,36070
State,Nebraska,<1,2005,Number,25525
State,Montana,<1,2005,Number,11411
State,Missouri,<1,2005,Number,76391
State,Mississippi,<1,2005,Number,41713
State,Minnesota,<1,2005,Number,69463
State,Michigan,<1,2005,Number,125647
State,Massachusetts,<1,2005,Number,73919
State,Maryland,<1,2005,Number,73599
State,Maine,<1,2005,Number,13987
State,Louisiana,<1,2005,Number,64616
State,Kentucky,<1,2005,Number,55364
State,Kansas,<1,2005,Number,38483
State,Iowa,<1,2005,Number,38292
State,Indiana,<1,2005,Number,85050
State,Illinois,<1,2005,Number,170542
State,Idaho,<1,2005,Number,22898
State,Hawaii,<1,2005,Number,17645
State,Georgia,<1,2005,Number,135578
State,Florida,<1,2005,Number,216277
City,District of Columbia,<1,2005,Number,7220
State,Delaware,<1,2005,Number,11199
State,Connecticut,<1,2005,Number,40575
State,Colorado,<1,2005,Number,66747
State,California,<1,2005,Number,522403
State,Arkansas,<1,2005,Number,38707
State,Arizona,<1,2005,Number,92434
State,Alaska,<1,2005,Number,10197
State,Alabama,<1,2005,Number,59424
Nation,United States,<1,2005,Number,4004393
Nation,United States,<1,2006,Number,4041738
State,Alabama,<1,2006,Number,60823
State,Alaska,<1,2006,Number,10215
State,Arizona,<1,2006,Number,94201
State,Arkansas,<1,2006,Number,39522
State,California,<1,2006,Number,520189
State,Colorado,<1,2006,Number,67456
State,Connecticut,<1,2006,Number,40108
State,Delaware,<1,2006,Number,11274
City,District of Columbia,<1,2006,Number,7321
State,Florida,<1,2006,Number,221765
State,Georgia,<1,2006,Number,139467
State,Hawaii,<1,2006,Number,17796
State,Idaho,<1,2006,Number,23746
State,Illinois,<1,2006,Number,169033
State,Indiana,<1,2006,Number,87074
State,Iowa,<1,2006,Number,40159
State,Kansas,<1,2006,Number,39345
State,Kentucky,<1,2006,Number,56206
State,Louisiana,<1,2006,Number,52290
State,Maine,<1,2006,Number,14012
State,Maryland,<1,2006,Number,73820
State,Massachusetts,<1,2006,Number,74330
State,Michigan,<1,2006,Number,124689
State,Minnesota,<1,2006,Number,70603
State,Mississippi,<1,2006,Number,41608
State,Missouri,<1,2006,Number,78061
State,Montana,<1,2006,Number,11856
State,Nebraska,<1,2006,Number,25824
State,Nevada,<1,2006,Number,37761
State,New Hampshire,<1,2006,Number,15117
State,New Jersey,<1,2006,Number,106669
State,New Mexico,<1,2006,Number,28482
State,New York,<1,2006,Number,236006
State,North Carolina,<1,2006,Number,123321
State,North Dakota,<1,2006,Number,8427
State,Ohio,<1,2006,Number,145580
State,Oklahoma,<1,2006,Number,51523
State,Oregon,<1,2006,Number,46380
State,Pennsylvania,<1,2006,Number,144516
State,Rhode Island,<1,2006,Number,11875
State,South Carolina,<1,2006,Number,59104
State,South Dakota,<1,2006,Number,11326
State,Tennessee,<1,2006,Number,80595
State,Texas,<1,2006,Number,378859
State,Utah,<1,2006,Number,50577
State,Vermont,<1,2006,Number,6051
State,Virginia,<1,2006,Number,102331
State,Washington,<1,2006,Number,85324
State,West Virginia,<1,2006,Number,21176
State,Wisconsin,<1,2006,Number,70529
State,Wyoming,<1,2006,Number,7416
Territory,Puerto Rico,<1,2006,Number,49659
Territory,Puerto Rico,<1,2007,Number,47785
State,Wyoming,<1,2007,Number,7956
State,Wisconsin,<1,2007,Number,72884
State,West Virginia,<1,2007,Number,22071
State,Washington,<1,2007,Number,88715
State,Virginia,<1,2007,Number,104465
State,Vermont,<1,2007,Number,6480
State,Utah,<1,2007,Number,52572
State,Texas,<1,2007,Number,385276
State,Tennessee,<1,2007,Number,83047
State,South Dakota,<1,2007,Number,11842
State,South Carolina,<1,2007,Number,62732
State,Rhode Island,<1,2007,Number,12094
State,Pennsylvania,<1,2007,Number,147687
State,Oregon,<1,2007,Number,48445
State,Oklahoma,<1,2007,Number,53485
State,Ohio,<1,2007,Number,147922
State,North Dakota,<1,2007,Number,8684
State,North Carolina,<1,2007,Number,128200
State,New York,<1,2007,Number,241840
State,New Mexico,<1,2007,Number,29618
State,New Jersey,<1,2007,Number,109121
State,New Hampshire,<1,2007,Number,14021
State,Nevada,<1,2007,Number,39465
State,Nebraska,<1,2007,Number,26338
State,Montana,<1,2007,Number,12431
State,Missouri,<1,2007,Number,80083
State,Mississippi,<1,2007,Number,44937
State,Minnesota,<1,2007,Number,73014
State,Michigan,<1,2007,Number,123680
State,Massachusetts,<1,2007,Number,74969
State,Maryland,<1,2007,Number,75872
State,Maine,<1,2007,Number,14385
State,Louisiana,<1,2007,Number,64614
State,Kentucky,<1,2007,Number,58021
State,Kansas,<1,2007,Number,41071
State,Iowa,<1,2007,Number,41057
State,Indiana,<1,2007,Number,88218
State,Illinois,<1,2007,Number,171292
State,Idaho,<1,2007,Number,24821
State,Hawaii,<1,2007,Number,18620
State,Georgia,<1,2007,Number,144910
State,Florida,<1,2007,Number,224817
City,District of Columbia,<1,2007,Number,7735
State,Delaware,<1,2007,Number,11619
State,Connecticut,<1,2007,Number,40579
State,Colorado,<1,2007,Number,68795
State,California,<1,2007,Number,527233
State,Arkansas,<1,2007,Number,40530
State,Arizona,<1,2007,Number,96177
State,Alaska,<1,2007,Number,10650
State,Alabama,<1,2007,Number,62907
Nation,United States,<1,2007,Number,4147997
Nation,United States,<1,2008,Number,4132735
State,Alabama,<1,2008,Number,63816
State,Alaska,<1,2008,Number,10815
State,Arizona,<1,2008,Number,95576
State,Arkansas,<1,2008,Number,40784
State,California,<1,2008,Number,529416
State,Colorado,<1,2008,Number,67363
State,Connecticut,<1,2008,Number,39499
State,Delaware,<1,2008,Number,11520
City,District of Columbia,<1,2008,Number,7888
State,Florida,<1,2008,Number,222151
State,Georgia,<1,2008,Number,142686
State,Hawaii,<1,2008,Number,18536
State,Idaho,<1,2008,Number,24737
State,Illinois,<1,2008,Number,167968
State,Indiana,<1,2008,Number,87494
State,Iowa,<1,2008,Number,40863
State,Kansas,<1,2008,Number,41248
State,Kentucky,<1,2008,Number,58101
State,Louisiana,<1,2008,Number,66929
State,Maine,<1,2008,Number,13965
State,Maryland,<1,2008,Number,75041
State,Massachusetts,<1,2008,Number,74335
State,Michigan,<1,2008,Number,119845
State,Minnesota,<1,2008,Number,71839
State,Mississippi,<1,2008,Number,44796
State,Missouri,<1,2008,Number,79684
State,Montana,<1,2008,Number,12327
State,Nebraska,<1,2008,Number,26398
State,Nevada,<1,2008,Number,38556
State,New Hampshire,<1,2008,Number,13850
State,New Jersey,<1,2008,Number,108724
State,New Mexico,<1,2008,Number,29383
State,New York,<1,2008,Number,241947
State,North Carolina,<1,2008,Number,128608
State,North Dakota,<1,2008,Number,8610
State,Ohio,<1,2008,Number,145803
State,Oklahoma,<1,2008,Number,53601
State,Oregon,<1,2008,Number,47701
State,Pennsylvania,<1,2008,Number,147162
State,Rhode Island,<1,2008,Number,11796
State,South Carolina,<1,2008,Number,63320
State,South Dakota,<1,2008,Number,11750
State,Tennessee,<1,2008,Number,84037
State,Texas,<1,2008,Number,389296
State,Utah,<1,2008,Number,51787
State,Vermont,<1,2008,Number,6343
State,Virginia,<1,2008,Number,103442
State,Washington,<1,2008,Number,89220
State,West Virginia,<1,2008,Number,22206
State,Wisconsin,<1,2008,Number,72003
State,Wyoming,<1,2008,Number,7970
Territory,Puerto Rico,<1,2008,Number,46374
Territory,Puerto Rico,<1,2013,Number,37039
State,Wyoming,<1,2013,Number,7494
State,Wisconsin,<1,2013,Number,66567
State,West Virginia,<1,2013,Number,20767
State,Washington,<1,2013,Number,87320
State,Vermont,<1,2013,Number,5995
State,Virginia,<1,2013,Number,101990
State,Utah,<1,2013,Number,51704
State,Texas,<1,2013,Number,383162
State,Tennessee,<1,2013,Number,79765
State,South Dakota,<1,2013,Number,12105
State,South Carolina,<1,2013,Number,56153
State,Rhode Island,<1,2013,Number,10896
State,Pennsylvania,<1,2013,Number,141216
State,Oregon,<1,2013,Number,44978
State,Oklahoma,<1,2013,Number,52920
State,Ohio,<1,2013,Number,138435
State,North Dakota,<1,2013,Number,10192
State,New York,<1,2013,Number,240963
State,North Carolina,<1,2013,Number,119018
State,New Mexico,<1,2013,Number,26640
State,New Jersey,<1,2013,Number,103459
State,New Hampshire,<1,2013,Number,12618
State,Nevada,<1,2013,Number,34920
State,Nebraska,<1,2013,Number,25870
State,Montana,<1,2013,Number,12267
State,Missouri,<1,2013,Number,74708
State,Mississippi,<1,2013,Number,37995
State,Minnesota,<1,2013,Number,68957
State,Michigan,<1,2013,Number,112592
State,Massachusetts,<1,2013,Number,72503
State,Maine,<1,2013,Number,12828
State,Maryland,<1,2013,Number,72197
State,Louisiana,<1,2013,Number,61888
State,Kentucky,<1,2013,Number,55805
State,Kansas,<1,2013,Number,39538
State,Iowa,<1,2013,Number,38690
State,Indiana,<1,2013,Number,82848
State,Illinois,<1,2013,Number,157125
State,Idaho,<1,2013,Number,22583
State,Hawaii,<1,2013,Number,18952
State,Georgia,<1,2013,Number,128175
State,Florida,<1,2013,Number,213187
City,District of Columbia,<1,2013,Number,9656
State,Connecticut,<1,2013,Number,36121
State,Delaware,<1,2013,Number,10801
State,Colorado,<1,2013,Number,64692
State,California,<1,2013,Number,499558
State,Arkansas,<1,2013,Number,37647
State,Arizona,<1,2013,Number,86224
State,Alaska,<1,2013,Number,11314
State,Alabama,<1,2013,Number,57413
Nation,United States,<1,2013,Number,3931411
Nation,United States,<1,2018,Number,3826908
State,Alabama,<1,2018,Number,58246
State,Alaska,<1,2018,Number,10331
State,Arizona,<1,2018,Number,81155
State,Arkansas,<1,2018,Number,37229
State,California,<1,2018,Number,462041
State,Colorado,<1,2018,Number,63895
State,Delaware,<1,2018,Number,10725
State,Connecticut,<1,2018,Number,35094
City,District of Columbia,<1,2018,Number,9524
State,Florida,<1,2018,Number,223804
State,Georgia,<1,2018,Number,127445
State,Hawaii,<1,2018,Number,17161
State,Idaho,<1,2018,Number,21507
State,Illinois,<1,2018,Number,147406
State,Indiana,<1,2018,Number,82128
State,Iowa,<1,2018,Number,38109
State,Kansas,<1,2018,Number,36269
State,Kentucky,<1,2018,Number,54286
State,Louisiana,<1,2018,Number,60297
State,Maryland,<1,2018,Number,71630
State,Maine,<1,2018,Number,12228
State,Massachusetts,<1,2018,Number,70950
State,Michigan,<1,2018,Number,110503
State,Minnesota,<1,2018,Number,67728
State,Mississippi,<1,2018,Number,37070
State,Missouri,<1,2018,Number,73222
State,Montana,<1,2018,Number,11705
State,Nebraska,<1,2018,Number,25507
State,Nevada,<1,2018,Number,35342
State,New Hampshire,<1,2018,Number,12038
State,New Jersey,<1,2018,Number,101986
State,New Mexico,<1,2018,Number,23045
State,New York,<1,2018,Number,230412
State,North Carolina,<1,2018,Number,119728
State,North Dakota,<1,2018,Number,10651
State,Ohio,<1,2018,Number,135979
State,Oklahoma,<1,2018,Number,49775
State,Oregon,<1,2018,Number,42892
State,Pennsylvania,<1,2018,Number,137090
State,South Carolina,<1,2018,Number,56677
State,Rhode Island,<1,2018,Number,10760
State,South Dakota,<1,2018,Number,12212
State,Tennessee,<1,2018,Number,81039
State,Texas,<1,2018,Number,380635
State,Utah,<1,2018,Number,47409
State,Vermont,<1,2018,Number,5419
State,Virginia,<1,2018,Number,100607
State,Washington,<1,2018,Number,86887
State,West Virginia,<1,2018,Number,18430
State,Wisconsin,<1,2018,Number,63980
State,Wyoming,<1,2018,Number,6720
Territory,Puerto Rico,<1,2018,Number,20493
Territory,Puerto Rico,<1,2009,Number,45560
State,Wyoming,<1,2009,Number,8172
State,Wisconsin,<1,2009,Number,70826
State,West Virginia,<1,2009,Number,21023
State,Washington,<1,2009,Number,89786
State,Virginia,<1,2009,Number,100124
State,Vermont,<1,2009,Number,6051
State,Utah,<1,2009,Number,53267
State,Texas,<1,2009,Number,385537
State,Tennessee,<1,2009,Number,80116
State,South Carolina,<1,2009,Number,60844
State,South Dakota,<1,2009,Number,11807
State,Pennsylvania,<1,2009,Number,144233
State,Rhode Island,<1,2009,Number,11033
State,Oregon,<1,2009,Number,46701
State,Oklahoma,<1,2009,Number,53119
State,Ohio,<1,2009,Number,142388
State,North Dakota,<1,2009,Number,8961
State,North Carolina,<1,2009,Number,125065
State,New York,<1,2009,Number,236979
State,New Mexico,<1,2009,Number,29254
State,New Jersey,<1,2009,Number,106263
State,New Hampshire,<1,2009,Number,12923
State,Nevada,<1,2009,Number,37232
State,Nebraska,<1,2009,Number,26211
State,Missouri,<1,2009,Number,77293
State,Montana,<1,2009,Number,12211
State,Mississippi,<1,2009,Number,41747
State,Minnesota,<1,2009,Number,69935
State,Michigan,<1,2009,Number,115508
State,Massachusetts,<1,2009,Number,72805
State,Maryland,<1,2009,Number,73276
State,Maine,<1,2009,Number,13419
State,Louisiana,<1,2009,Number,63570
State,Kentucky,<1,2009,Number,56089
State,Kansas,<1,2009,Number,41149
State,Iowa,<1,2009,Number,39835
State,Indiana,<1,2009,Number,85566
State,Idaho,<1,2009,Number,23793
State,Illinois,<1,2009,Number,164646
State,Hawaii,<1,2009,Number,18735
State,Georgia,<1,2009,Number,134125
State,Florida,<1,2009,Number,211370
City,District of Columbia,<1,2009,Number,7515
State,Delaware,<1,2009,Number,11116
State,Connecticut,<1,2009,Number,38407
State,Colorado,<1,2009,Number,66225
State,California,<1,2009,Number,499021
State,Arkansas,<1,2009,Number,38962
State,Arizona,<1,2009,Number,86485
State,Alaska,<1,2009,Number,11076
Nation,United States,<1,2009,Number,4003587
State,Alabama,<1,2009,Number,61793
State,Alabama,<1,2010,Number,59248
Nation,United States,<1,2010,Number,3951495
State,Alaska,<1,2010,Number,11050
State,Arizona,<1,2010,Number,86667
State,Arkansas,<1,2010,Number,38236
State,California,<1,2010,Number,495747
State,Colorado,<1,2010,Number,66935
State,Connecticut,<1,2010,Number,38079
State,Delaware,<1,2010,Number,11000
City,District of Columbia,<1,2010,Number,7604
State,Florida,<1,2010,Number,207974
State,Georgia,<1,2010,Number,132596
State,Hawaii,<1,2010,Number,18026
State,Illinois,<1,2010,Number,163767
State,Idaho,<1,2010,Number,23606
State,Indiana,<1,2010,Number,84025
State,Iowa,<1,2010,Number,39292
State,Kansas,<1,2010,Number,40618
State,Kentucky,<1,2010,Number,55060
State,Louisiana,<1,2010,Number,61043
State,Maine,<1,2010,Number,13295
State,Maryland,<1,2010,Number,72337
State,Massachusetts,<1,2010,Number,72364
State,Michigan,<1,2010,Number,115060
State,Minnesota,<1,2010,Number,69284
State,Mississippi,<1,2010,Number,39606
State,Montana,<1,2010,Number,12183
State,Missouri,<1,2010,Number,75970
State,Nebraska,<1,2010,Number,26073
State,Nevada,<1,2010,Number,36219
State,New Hampshire,<1,2010,Number,13019
State,New Jersey,<1,2010,Number,105604
State,New Mexico,<1,2010,Number,27906
State,New York,<1,2010,Number,235886
State,North Carolina,<1,2010,Number,122578
State,North Dakota,<1,2010,Number,9034
State,Ohio,<1,2010,Number,138790
State,Oklahoma,<1,2010,Number,52161
State,Oregon,<1,2010,Number,46422
State,Rhode Island,<1,2010,Number,11084
State,Pennsylvania,<1,2010,Number,142275
State,South Dakota,<1,2010,Number,11776
State,South Carolina,<1,2010,Number,58429
State,Tennessee,<1,2010,Number,78941
State,Texas,<1,2010,Number,379377
State,Utah,<1,2010,Number,53062
State,Vermont,<1,2010,Number,6114
State,Virginia,<1,2010,Number,100858
State,Washington,<1,2010,Number,87679
