LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,South Carolina,3,2005,Number,6118
State,South Carolina,<3,2005,Number,965
State,South Carolina,<3,2004,Number,900
State,South Carolina,3,2004,Number,6147
State,South Carolina,4,2004,Number,6321
State,South Carolina,5 years and older,2004,Number,586
State,South Carolina,Total,2004,Number,13954
State,South Carolina,Total,2003,Number,13455
State,South Carolina,5 years and older,2003,Number,624
State,South Carolina,4,2003,Number,5993
State,South Carolina,3,2003,Number,6014
State,South Carolina,<3,2003,Number,824
State,South Carolina,<3,2002,Number,745
State,South Carolina,3,2002,Number,5953
State,South Carolina,4,2002,Number,5229
State,South Carolina,5 years and older,2002,Number,1049
State,South Carolina,Total,2002,Number,12976
State,South Carolina,Total,2001,Number,12375
State,South Carolina,5 years and older,2001,Number,42
State,South Carolina,4,2001,Number,6175
State,South Carolina,3,2001,Number,5608
State,South Carolina,<3,2001,Number,550
State,South Carolina,<3,2000,Number,531
State,South Carolina,3,2000,Number,5164
State,South Carolina,4,2000,Number,6336
State,South Carolina,5 years and older,2000,Number,84
State,South Carolina,Total,2000,Number,12115
State,South Carolina,<3,1998,Number,366
State,South Carolina,3,1998,Number,4775
State,South Carolina,4,1998,Number,6164
State,South Carolina,5 years and older,1998,Number,331
State,South Carolina,5 years and older,1999,Number,423
State,South Carolina,4,1999,Number,6139
State,South Carolina,3,1999,Number,4884
State,South Carolina,<3,1999,Number,455
State,South Carolina,Total,1999,Number,11901
State,South Carolina,Total,1998,Number,11636
State,South Carolina,Total,1997,Number,11489
State,South Carolina,5 years and older,1997,Number,699
State,South Carolina,4,1997,Number,6027
State,South Carolina,3,1997,Number,4410
State,South Carolina,<3,1997,Number,353
State,South Carolina,<3,1996,Number,353
State,South Carolina,3,1996,Number,4264
State,South Carolina,4,1996,Number,5865
State,South Carolina,5 years and older,1996,Number,717
State,South Carolina,Total,1996,Number,11199
State,South Carolina,5 years and older,1995,Number,308
State,South Carolina,4,1995,Number,5820
State,South Carolina,3,1995,Number,4466
State,South Carolina,<3,1995,Number,342
State,South Carolina,Total,1995,Number,10936
State,South Carolina,<3,1994,Number,261
State,South Carolina,3,1994,Number,3719
State,South Carolina,4,1994,Number,5536
State,South Carolina,5 years and older,1994,Number,463
State,South Carolina,Total,1994,Number,9979
State,South Carolina,<3,1992,Number,311
State,South Carolina,3,1992,Number,3642
State,South Carolina,4,1992,Number,4707
State,South Carolina,5 years and older,1992,Number,473
State,South Carolina,Total,1992,Number,9133
State,South Carolina,Total,1993,Number,9550
State,South Carolina,5 years and older,1993,Number,289
State,South Carolina,4,1993,Number,5101
State,South Carolina,3,1993,Number,3824
State,South Carolina,<3,1993,Number,336
State,South Carolina,Total,1991,Number,7972
State,South Carolina,5 years and older,1991,Number,468
State,South Carolina,4,1991,Number,4191
State,South Carolina,3,1991,Number,3232
State,South Carolina,<3,1991,Number,81
State,South Carolina,<3,1990,Number,126
State,South Carolina,3,1990,Number,2661
State,South Carolina,4,1990,Number,3650
State,South Carolina,5 years and older,1990,Number,553
State,South Carolina,Total,1990,Number,6990
State,South Dakota,<3,1990,Number,73
State,South Dakota,3,1990,Number,608
State,South Dakota,4,1990,Number,1702
State,South Dakota,5 years and older,1990,Number,53
State,South Dakota,Total,1990,Number,2436
State,South Dakota,5 years and older,1991,Number,61
State,South Dakota,4,1991,Number,1741
State,South Dakota,3,1991,Number,696
State,South Dakota,<3,1991,Number,75
State,South Dakota,Total,1991,Number,2573
State,South Dakota,Total,1993,Number,3520
State,South Dakota,5 years and older,1993,Number,221
State,South Dakota,4,1993,Number,2103
State,South Dakota,3,1993,Number,1004
State,South Dakota,<3,1993,Number,192
State,South Dakota,3,1992,Number,853
State,South Dakota,4,1992,Number,1896
State,South Dakota,5 years and older,1992,Number,129
State,South Dakota,Total,1992,Number,3065
State,South Dakota,<3,1992,Number,187
State,South Dakota,3,1994,Number,927
State,South Dakota,4,1994,Number,2167
State,South Dakota,5 years and older,1994,Number,402
State,South Dakota,<3,1994,Number,198
State,South Dakota,Total,1994,Number,3694
State,South Dakota,<3,1995,Number,218
State,South Dakota,5 years and older,1995,Number,457
State,South Dakota,4,1995,Number,2252
State,South Dakota,3,1995,Number,1028
State,South Dakota,Total,1995,Number,3955
State,South Dakota,3,1996,Number,1184
State,South Dakota,4,1996,Number,2276
State,South Dakota,5 years and older,1996,Number,353
State,South Dakota,Total,1996,Number,4057
State,South Dakota,<3,1996,Number,244
State,South Dakota,Total,1997,Number,4046
State,South Dakota,5 years and older,1997,Number,223
State,South Dakota,4,1997,Number,2476
State,South Dakota,3,1997,Number,1158
State,South Dakota,<3,1997,Number,189
State,South Dakota,3,1998,Number,1064
State,South Dakota,4,1998,Number,2305
State,South Dakota,5 years and older,1998,Number,448
State,South Dakota,<3,1999,Number,361
State,South Dakota,Total,1999,Number,4477
State,South Dakota,5 years and older,1999,Number,421
State,South Dakota,4,1999,Number,2432
State,South Dakota,3,1999,Number,1263
State,South Dakota,<3,1998,Number,381
State,South Dakota,Total,1998,Number,4198
State,South Dakota,<3,2000,Number,449
State,South Dakota,3,2000,Number,1280
State,South Dakota,4,2000,Number,2018
State,South Dakota,5 years and older,2000,Number,228
State,South Dakota,Total,2000,Number,3975
State,South Dakota,Total,2001,Number,4220
State,South Dakota,5 years and older,2001,Number,189
State,South Dakota,4,2001,Number,2166
State,South Dakota,3,2001,Number,1307
State,South Dakota,<3,2001,Number,558
State,South Dakota,3,2002,Number,1524
State,South Dakota,<3,2002,Number,727
State,South Dakota,5 years and older,2002,Number,201
State,South Dakota,4,2002,Number,2041
State,South Dakota,Total,2002,Number,4493
State,South Dakota,Total,2003,Number,5276
State,South Dakota,5 years and older,2003,Number,418
State,South Dakota,4,2003,Number,2181
State,South Dakota,3,2003,Number,1785
State,South Dakota,<3,2003,Number,892
State,South Dakota,3,2004,Number,1798
State,South Dakota,<3,2004,Number,970
State,South Dakota,4,2004,Number,2355
State,South Dakota,5 years and older,2004,Number,303
State,South Dakota,Total,2004,Number,5426
State,South Dakota,Total,2005,Number,4874
State,South Dakota,5 years and older,2005,Number,108
State,South Dakota,4,2005,Number,2224
State,South Dakota,<3,2005,Number,889
State,South Dakota,3,2005,Number,1653
State,South Dakota,<3,1989,Number,64
State,South Dakota,5 years and older,1989,Number,148
State,South Dakota,4,1989,Number,1605
State,South Dakota,3,1989,Number,678
State,South Dakota,Total,1989,Number,2495
State,South Dakota,4,2007,Number,2433
State,South Dakota,5 years and older,2007,Number,181
State,South Dakota,<3,2007,Number,979
State,South Dakota,3,2007,Number,1778
State,South Dakota,3,2006,Number,1637
State,South Dakota,<3,2006,Number,1028
State,South Dakota,5 years and older,2006,Number,325
State,South Dakota,4,2006,Number,2479
State,South Dakota,Total,2006,Number,5469
State,South Dakota,Total,2007,Number,5371
State,South Dakota,<3,2018,Number,1049
State,South Dakota,3,2018,Number,1857
State,South Dakota,4,2018,Number,2196
State,South Dakota,5 years and older,2018,Number,2
State,South Dakota,Total,2018,Number,5104
State,South Dakota,<3,2013,Number,1267
State,South Dakota,5 years and older,2013,Number,20
State,South Dakota,4,2013,Number,2586
State,South Dakota,3,2013,Number,1826
State,South Dakota,Total,2013,Number,5699
State,South Dakota,4,2008,Number,2502
State,South Dakota,5 years and older,2008,Number,235
State,South Dakota,<3,2008,Number,963
State,South Dakota,3,2008,Number,1716
State,South Dakota,Total,2008,Number,5416
State,South Dakota,Total,2009,Number,5388
State,South Dakota,<3,2009,Number,971
State,South Dakota,3,2009,Number,1543
State,South Dakota,4,2009,Number,2602
State,South Dakota,5 years and older,2009,Number,272
State,South Dakota,<3,1988,Number,81
State,South Dakota,5 years and older,1988,Number,300
State,South Dakota,4,1988,Number,1567
State,South Dakota,3,1988,Number,432
State,South Dakota,Total,1988,Number,2380
State,South Dakota,Total,2010,Number,5517
State,South Dakota,3,2010,Number,1742
State,South Dakota,4,2010,Number,2444
State,South Dakota,5 years and older,2010,Number,309
State,South Dakota,<3,2010,Number,1022
State,South Dakota,<3,2015,Number,1382
State,South Dakota,5 years and older,2015,Number,9
State,South Dakota,4,2015,Number,2310
State,South Dakota,3,2015,Number,1757
State,South Dakota,Total,2015,Number,5458
State,South Dakota,<3,2011,Number,1216
State,South Dakota,Total,2011,Number,5655
State,South Dakota,3,2011,Number,1837
State,South Dakota,4,2011,Number,2482
State,South Dakota,5 years and older,2011,Number,120
State,South Dakota,<3,2012,Number,1217
State,South Dakota,Total,2012,Number,5683
State,South Dakota,5 years and older,2012,Number,197
State,South Dakota,4,2012,Number,2472
State,South Dakota,3,2012,Number,1797
State,South Dakota,Total,2014,Number,5407
State,South Dakota,<3,2014,Number,1206
State,South Dakota,3,2014,Number,1811
State,South Dakota,4,2014,Number,2364
State,South Dakota,5 years and older,2014,Number,26
State,South Dakota,<3,2016,Number,1365
State,South Dakota,Total,2016,Number,5601
State,South Dakota,5 years and older,2016,Number,18
State,South Dakota,4,2016,Number,2356
State,South Dakota,3,2016,Number,1862
State,South Dakota,<3,2017,Number,1483
State,South Dakota,3,2017,Number,1943
State,South Dakota,4,2017,Number,2315
State,South Dakota,5 years and older,2017,Number,5
State,South Dakota,Total,2017,Number,5746
State,South Dakota,<3,2019,Number,1623
State,South Dakota,3,2019,Number,1774
State,South Dakota,4,2019,Number,2261
State,South Dakota,5 years and older,2019,Number,8
State,South Dakota,Total,2019,Number,5666
State,South Dakota,<3,2021,Number,1219
State,South Dakota,3,2021,Number,1312
State,South Dakota,4,2021,Number,1730
State,South Dakota,5 years and older,2021,Number,55
State,South Dakota,Total,2021,Number,4316
State,Tennessee,<3,2021,Number,3459
State,Tennessee,3,2021,Number,5263
State,Tennessee,4,2021,Number,7005
State,Tennessee,5 years and older,2021,Number,20
State,Tennessee,Total,2021,Number,15747
State,Tennessee,<3,2019,Number,3724
State,Tennessee,3,2019,Number,7373
State,Tennessee,4,2019,Number,9144
State,Tennessee,5 years and older,2019,Number,49
State,Tennessee,Total,2019,Number,20290
State,Tennessee,<3,2017,Number,3462
State,Tennessee,3,2017,Number,7333
State,Tennessee,4,2017,Number,9885
State,Tennessee,5 years and older,2017,Number,56
State,Tennessee,Total,2017,Number,20736
State,Tennessee,3,2016,Number,7109
State,Tennessee,4,2016,Number,10703
State,Tennessee,5 years and older,2016,Number,35
State,Tennessee,Total,2016,Number,21206
State,Tennessee,<3,2016,Number,3359
State,Tennessee,Total,2014,Number,19641
State,Tennessee,5 years and older,2014,Number,64
State,Tennessee,4,2014,Number,10348
State,Tennessee,<3,2014,Number,2180
State,Tennessee,3,2014,Number,7049
State,Tennessee,3,2012,Number,6787
State,Tennessee,<3,2012,Number,2088
State,Tennessee,4,2012,Number,11939
State,Tennessee,5 years and older,2012,Number,4
State,Tennessee,Total,2012,Number,20818
State,Tennessee,Total,2011,Number,20944
State,Tennessee,5 years and older,2011,Number,60
State,Tennessee,4,2011,Number,12047
State,Tennessee,<3,2011,Number,1990
State,Tennessee,3,2011,Number,6847
State,Tennessee,<3,2015,Number,2329
State,Tennessee,3,2015,Number,7308
State,Tennessee,4,2015,Number,10603
State,Tennessee,5 years and older,2015,Number,16
State,Tennessee,Total,2015,Number,20256
State,Tennessee,Total,2010,Number,20563
State,Tennessee,5 years and older,2010,Number,783
State,Tennessee,4,2010,Number,11982
State,Tennessee,3,2010,Number,5949
State,Tennessee,<3,2010,Number,1849
State,Tennessee,<3,1988,Number,375
State,Tennessee,3,1988,Number,2178
State,Tennessee,4,1988,Number,6265
State,Tennessee,5 years and older,1988,Number,1317
State,Tennessee,Total,1988,Number,10135
State,Tennessee,Total,2009,Number,19718
State,Tennessee,4,2009,Number,11531
State,Tennessee,5 years and older,2009,Number,780
State,Tennessee,3,2009,Number,6218
State,Tennessee,<3,2009,Number,1189
State,Tennessee,<3,2008,Number,1486
State,Tennessee,Total,2008,Number,20290
State,Tennessee,5 years and older,2008,Number,41
State,Tennessee,4,2008,Number,11575
State,Tennessee,3,2008,Number,7188
State,Tennessee,3,2013,Number,6979
State,Tennessee,4,2013,Number,11566
State,Tennessee,Total,2013,Number,20799
State,Tennessee,5 years and older,2013,Number,5
State,Tennessee,<3,2013,Number,2249
State,Tennessee,<3,2018,Number,2665
State,Tennessee,3,2018,Number,7457
State,Tennessee,4,2018,Number,9861
State,Tennessee,5 years and older,2018,Number,38
State,Tennessee,Total,2018,Number,20021
State,Tennessee,<3,2007,Number,1377
State,Tennessee,3,2006,Number,6935
State,Tennessee,4,2006,Number,11932
State,Tennessee,5 years and older,2006,Number,41
State,Tennessee,Total,2006,Number,20345
State,Tennessee,<3,2006,Number,1437
State,Tennessee,Total,2007,Number,20265
State,Tennessee,5 years and older,2007,Number,104
State,Tennessee,4,2007,Number,11908
State,Tennessee,3,2007,Number,6876
State,Tennessee,3,1989,Number,2345
State,Tennessee,4,1989,Number,6603
State,Tennessee,5 years and older,1989,Number,972
State,Tennessee,Total,1989,Number,10307
State,Tennessee,<3,1989,Number,387
State,Tennessee,<3,2005,Number,1340
State,Tennessee,Total,2005,Number,19893
State,Tennessee,5 years and older,2005,Number,54
State,Tennessee,4,2005,Number,12118
State,Tennessee,3,2005,Number,6381
State,Tennessee,3,2004,Number,6080
State,Tennessee,4,2004,Number,11865
State,Tennessee,5 years and older,2004,Number,179
State,Tennessee,Total,2004,Number,19313
State,Tennessee,<3,2004,Number,1189
State,Tennessee,Total,2003,Number,19201
State,Tennessee,5 years and older,2003,Number,124
State,Tennessee,4,2003,Number,12169
State,Tennessee,3,2003,Number,5671
State,Tennessee,<3,2003,Number,1237
State,Tennessee,3,2002,Number,6047
State,Tennessee,4,2002,Number,11177
State,Tennessee,5 years and older,2002,Number,185
State,Tennessee,Total,2002,Number,18292
State,Tennessee,<3,2002,Number,883
State,Tennessee,Total,2001,Number,17232
State,Tennessee,5 years and older,2001,Number,298
State,Tennessee,4,2001,Number,10876
State,Tennessee,3,2001,Number,5394
State,Tennessee,<3,2001,Number,664
State,Tennessee,3,2000,Number,4873
State,Tennessee,4,2000,Number,11018
State,Tennessee,5 years and older,2000,Number,351
State,Tennessee,Total,2000,Number,16899
State,Tennessee,<3,2000,Number,657
State,Tennessee,3,1998,Number,4185
State,Tennessee,4,1998,Number,10749
State,Tennessee,5 years and older,1998,Number,210
State,Tennessee,Total,1998,Number,15530
State,Tennessee,<3,1999,Number,231
State,Tennessee,Total,1999,Number,15923
State,Tennessee,5 years and older,1999,Number,383
State,Tennessee,4,1999,Number,11098
State,Tennessee,3,1999,Number,4211
State,Tennessee,<3,1998,Number,386
State,Tennessee,Total,1997,Number,15520
State,Tennessee,5 years and older,1997,Number,80
State,Tennessee,4,1997,Number,11243
State,Tennessee,3,1997,Number,3967
State,Tennessee,<3,1997,Number,230
State,Tennessee,<3,1996,Number,236
State,Tennessee,3,1996,Number,3634
State,Tennessee,4,1996,Number,10841
State,Tennessee,5 years and older,1996,Number,626
State,Tennessee,Total,1996,Number,15337
State,Tennessee,<3,1995,Number,328
State,Tennessee,Total,1995,Number,15140
State,Tennessee,5 years and older,1995,Number,152
State,Tennessee,4,1995,Number,10536
State,Tennessee,3,1995,Number,4124
State,Tennessee,3,1994,Number,3596
State,Tennessee,4,1994,Number,9429
State,Tennessee,5 years and older,1994,Number,1209
State,Tennessee,Total,1994,Number,14608
State,Tennessee,<3,1994,Number,374
State,Tennessee,<3,1992,Number,445
State,Tennessee,3,1992,Number,2777
State,Tennessee,4,1992,Number,8355
State,Tennessee,5 years and older,1992,Number,549
State,Tennessee,Total,1992,Number,12126
State,Tennessee,Total,1993,Number,12863
State,Tennessee,5 years and older,1993,Number,155
State,Tennessee,4,1993,Number,9512
State,Tennessee,3,1993,Number,2814
State,Tennessee,<3,1993,Number,382
State,Tennessee,5 years and older,1991,Number,1314
State,Tennessee,4,1991,Number,7363
State,Tennessee,3,1991,Number,2242
State,Tennessee,<3,1991,Number,542
State,Tennessee,Total,1991,Number,11461
State,Tennessee,<3,1990,Number,480
State,Tennessee,3,1990,Number,2256
State,Tennessee,4,1990,Number,6716
State,Tennessee,5 years and older,1990,Number,727
State,Tennessee,Total,1990,Number,10179
State,Texas,<3,1990,Number,2020
State,Texas,3,1990,Number,11559
State,Texas,4,1990,Number,16973
State,Texas,5 years and older,1990,Number,2379
State,Texas,Total,1990,Number,32931
State,Texas,Total,1991,Number,38281
State,Texas,5 years and older,1991,Number,3272
State,Texas,4,1991,Number,19858
State,Texas,3,1991,Number,13107
State,Texas,<3,1991,Number,2044
State,Texas,Total,1993,Number,45609
State,Texas,5 years and older,1993,Number,3114
State,Texas,4,1993,Number,23584
State,Texas,3,1993,Number,16895
State,Texas,<3,1993,Number,2016
State,Texas,<3,1992,Number,2221
State,Texas,3,1992,Number,14820
State,Texas,4,1992,Number,22501
State,Texas,5 years and older,1992,Number,3828
State,Texas,Total,1992,Number,43370
State,Texas,<3,1994,Number,1731
State,Texas,3,1994,Number,19528
State,Texas,4,1994,Number,28494
State,Texas,5 years and older,1994,Number,3248
State,Texas,Total,1994,Number,53001
State,Texas,Total,1995,Number,58396
State,Texas,5 years and older,1995,Number,4644
State,Texas,4,1995,Number,31099
State,Texas,3,1995,Number,21122
State,Texas,<3,1995,Number,1531
State,Texas,<3,1996,Number,456
State,Texas,3,1996,Number,22679
State,Texas,4,1996,Number,31528
State,Texas,5 years and older,1996,Number,3536
State,Texas,Total,1996,Number,58199
State,Texas,Total,1997,Number,64332
State,Texas,5 years and older,1997,Number,5038
State,Texas,4,1997,Number,32996
State,Texas,3,1997,Number,24171
State,Texas,<3,1997,Number,2127
State,Texas,Total,1999,Number,64236
State,Texas,5 years and older,1999,Number,4098
State,Texas,4,1999,Number,32161
State,Texas,<3,1999,Number,2292
State,Texas,3,1999,Number,25685
State,Texas,3,1998,Number,22311
State,Texas,<3,1998,Number,859
State,Texas,4,1998,Number,32356
State,Texas,5 years and older,1998,Number,3938
State,Texas,Total,1998,Number,59464
State,Texas,3,2000,Number,25491
State,Texas,<3,2000,Number,4192
State,Texas,4,2000,Number,35874
State,Texas,5 years and older,2000,Number,4638
State,Texas,Total,2000,Number,70195
State,Texas,Total,2001,Number,74451
State,Texas,5 years and older,2001,Number,5121
State,Texas,4,2001,Number,36102
State,Texas,<3,2001,Number,4872
State,Texas,3,2001,Number,28356
State,Texas,<3,2002,Number,5647
State,Texas,4,2002,Number,38732
State,Texas,3,2002,Number,30779
State,Texas,Total,2002,Number,81224
State,Texas,5 years and older,2002,Number,6066
State,Texas,Total,2003,Number,84686
State,Texas,5 years and older,2003,Number,4548
State,Texas,4,2003,Number,41598
State,Texas,<3,2003,Number,6978
State,Texas,3,2003,Number,31562
State,Texas,<3,2004,Number,8318
State,Texas,4,2004,Number,42311
State,Texas,3,2004,Number,30404
State,Texas,5 years and older,2004,Number,6850
State,Texas,Total,2004,Number,87883
State,Texas,Total,2005,Number,85860
State,Texas,5 years and older,2005,Number,5289
State,Texas,3,2005,Number,30285
State,Texas,4,2005,Number,41751
State,Texas,<3,2005,Number,8535
State,Texas,<3,1989,Number,1816
State,Texas,3,1989,Number,11672
State,Texas,Total,1989,Number,33256
State,Texas,5 years and older,1989,Number,2459
State,Texas,4,1989,Number,17309
State,Texas,5 years and older,2007,Number,2440
State,Texas,Total,2007,Number,88007
State,Texas,3,2007,Number,34894
State,Texas,4,2007,Number,41182
State,Texas,<3,2007,Number,9491
State,Texas,<3,2006,Number,9372
State,Texas,4,2006,Number,42202
State,Texas,3,2006,Number,32861
State,Texas,Total,2006,Number,89922
State,Texas,5 years and older,2006,Number,5487
State,Texas,<3,2018,Number,11966
State,Texas,3,2018,Number,31453
State,Texas,4,2018,Number,34916
State,Texas,5 years and older,2018,Number,91
State,Texas,Total,2018,Number,78426
State,Texas,<3,2013,Number,15096
State,Texas,3,2013,Number,32906
State,Texas,Total,2013,Number,90964
State,Texas,5 years and older,2013,Number,649
State,Texas,4,2013,Number,42313
State,Texas,5 years and older,2008,Number,1065
State,Texas,Total,2008,Number,87296
State,Texas,3,2008,Number,34525
State,Texas,4,2008,Number,40399
State,Texas,<3,2008,Number,11307
State,Texas,4,2009,Number,40777
State,Texas,5 years and older,2009,Number,1498
State,Texas,Total,2009,Number,87158
State,Texas,3,2009,Number,34638
State,Texas,<3,2009,Number,10245
State,Texas,<3,1988,Number,2031
State,Texas,3,1988,Number,10304
State,Texas,Total,1988,Number,31941
State,Texas,5 years and older,1988,Number,2729
State,Texas,4,1988,Number,16877
State,Texas,4,2010,Number,43083
State,Texas,5 years and older,2010,Number,943
State,Texas,Total,2010,Number,92740
State,Texas,3,2010,Number,35387
State,Texas,<3,2010,Number,13327
State,Texas,<3,2015,Number,14932
State,Texas,3,2015,Number,32446
State,Texas,Total,2015,Number,87789
State,Texas,5 years and older,2015,Number,410
State,Texas,4,2015,Number,40001
State,Texas,4,2011,Number,42017
State,Texas,5 years and older,2011,Number,646
State,Texas,Total,2011,Number,92109
State,Texas,3,2011,Number,34354
State,Texas,<3,2011,Number,15092
State,Texas,<3,2012,Number,14474
State,Texas,3,2012,Number,32417
State,Texas,Total,2012,Number,90869
State,Texas,5 years and older,2012,Number,681
State,Texas,4,2012,Number,43297
State,Texas,4,2014,Number,39715
State,Texas,5 years and older,2014,Number,426
State,Texas,Total,2014,Number,86501
State,Texas,3,2014,Number,32070
State,Texas,<3,2014,Number,14290
State,Texas,<3,2016,Number,17585
State,Texas,3,2016,Number,32463
State,Texas,Total,2016,Number,89421
State,Texas,5 years and older,2016,Number,381
State,Texas,4,2016,Number,38992
State,Texas,<3,2017,Number,18791
State,Texas,3,2017,Number,32199
State,Texas,4,2017,Number,36801
State,Texas,5 years and older,2017,Number,1168
State,Texas,Total,2017,Number,88959
State,Texas,<3,2019,Number,18820
State,Texas,3,2019,Number,33709
State,Texas,4,2019,Number,35254
State,Texas,5 years and older,2019,Number,355
State,Texas,Total,2019,Number,88138
State,Texas,<3,2021,Number,17008
State,Texas,3,2021,Number,21625
State,Texas,4,2021,Number,25578
State,Texas,5 years and older,2021,Number,111
State,Texas,Total,2021,Number,64322
State,Utah,<3,2021,Number,2325
State,Utah,3,2021,Number,1983
State,Utah,4,2021,Number,2689
State,Utah,5 years and older,2021,Number,69
State,Utah,Total,2021,Number,7066
State,Utah,<3,2019,Number,2332
State,Utah,3,2019,Number,2292
State,Utah,4,2019,Number,3156
State,Utah,5 years and older,2019,Number,61
State,Utah,Total,2019,Number,7841
State,Utah,<3,2017,Number,2229
State,Utah,3,2017,Number,2448
State,Utah,4,2017,Number,3413
State,Utah,5 years and older,2017,Number,61
State,Utah,Total,2017,Number,8151
State,Utah,4,2016,Number,3815
State,Utah,5 years and older,2016,Number,58
State,Utah,Total,2016,Number,8335
State,Utah,3,2016,Number,2447
State,Utah,<3,2016,Number,2015
State,Utah,<3,2014,Number,1446
State,Utah,3,2014,Number,2109
State,Utah,Total,2014,Number,7641
State,Utah,5 years and older,2014,Number,60
State,Utah,4,2014,Number,4026
State,Utah,4,2012,Number,4393
State,Utah,5 years and older,2012,Number,50
State,Utah,Total,2012,Number,8149
State,Utah,3,2012,Number,2306
State,Utah,<3,2012,Number,1400
State,Utah,<3,2011,Number,1455
State,Utah,3,2011,Number,1966
State,Utah,5 years and older,2011,Number,75
State,Utah,4,2011,Number,4541
State,Utah,Total,2011,Number,8037
State,Utah,Total,2015,Number,7938
State,Utah,4,2015,Number,3894
State,Utah,5 years and older,2015,Number,78
State,Utah,3,2015,Number,2422
State,Utah,<3,2015,Number,1544
State,Utah,<3,2010,Number,1302
State,Utah,3,2010,Number,1703
State,Utah,5 years and older,2010,Number,241
State,Utah,4,2010,Number,4631
State,Utah,Total,2010,Number,7877
State,Utah,Total,1988,Number,3029
State,Utah,4,1988,Number,2261
State,Utah,5 years and older,1988,Number,217
State,Utah,3,1988,Number,366
State,Utah,<3,1988,Number,185
State,Utah,<3,2009,Number,852
State,Utah,3,2009,Number,1992
State,Utah,5 years and older,2009,Number,119
State,Utah,4,2009,Number,4454
State,Utah,Total,2009,Number,7417
State,Utah,5 years and older,2008,Number,73
State,Utah,4,2008,Number,4395
State,Utah,3,2008,Number,2038
State,Utah,<3,2008,Number,801
State,Utah,Total,2008,Number,7307
State,Utah,<3,2013,Number,1507
State,Utah,3,2013,Number,2336
State,Utah,4,2013,Number,4249
State,Utah,5 years and older,2013,Number,96
State,Utah,Total,2013,Number,8188
State,Utah,<3,2018,Number,1614
State,Utah,3,2018,Number,2336
State,Utah,4,2018,Number,3220
State,Utah,5 years and older,2018,Number,73
State,Utah,Total,2018,Number,7243
State,Utah,<3,2006,Number,746
State,Utah,3,2006,Number,1834
State,Utah,4,2006,Number,4633
State,Utah,5 years and older,2006,Number,80
State,Utah,Total,2006,Number,7293
State,Utah,Total,2007,Number,7355
State,Utah,5 years and older,2007,Number,68
State,Utah,4,2007,Number,4477
State,Utah,3,2007,Number,1933
State,Utah,<3,2007,Number,877
State,Utah,<3,1989,Number,207
State,Utah,3,1989,Number,405
State,Utah,4,1989,Number,2342
State,Utah,5 years and older,1989,Number,239
State,Utah,Total,1989,Number,3193
State,Utah,5 years and older,2005,Number,156
State,Utah,4,2005,Number,4572
State,Utah,3,2005,Number,1718
State,Utah,<3,2005,Number,858
State,Utah,Total,2004,Number,7313
State,Utah,Total,2005,Number,7304
State,Utah,<3,2004,Number,898
State,Utah,3,2004,Number,1652
State,Utah,4,2004,Number,4535
State,Utah,5 years and older,2004,Number,228
State,Utah,5 years and older,2003,Number,296
State,Utah,4,2003,Number,4325
State,Utah,3,2003,Number,1654
State,Utah,<3,2003,Number,835
State,Utah,Total,2003,Number,7110
State,Utah,<3,2002,Number,569
State,Utah,3,2002,Number,1444
State,Utah,4,2002,Number,4430
State,Utah,5 years and older,2002,Number,352
State,Utah,Total,2002,Number,6795
State,Utah,5 years and older,2001,Number,222
State,Utah,4,2001,Number,4665
State,Utah,3,2001,Number,1090
State,Utah,<3,2001,Number,545
State,Utah,Total,2001,Number,6522
State,Utah,<3,2000,Number,568
State,Utah,3,2000,Number,1020
State,Utah,4,2000,Number,4577
State,Utah,5 years and older,2000,Number,191
State,Utah,Total,2000,Number,6356
State,Utah,<3,1998,Number,265
State,Utah,3,1998,Number,708
State,Utah,4,1998,Number,4577
State,Utah,5 years and older,1998,Number,108
State,Utah,5 years and older,1999,Number,196
State,Utah,4,1999,Number,4361
State,Utah,3,1999,Number,917
State,Utah,<3,1999,Number,338
State,Utah,Total,1998,Number,5658
State,Utah,Total,1999,Number,5812
State,Utah,5 years and older,1997,Number,129
State,Utah,4,1997,Number,4364
State,Utah,3,1997,Number,689
State,Utah,<3,1997,Number,304
State,Utah,Total,1997,Number,5486
State,Utah,3,1996,Number,611
State,Utah,<3,1996,Number,297
State,Utah,4,1996,Number,4308
State,Utah,5 years and older,1996,Number,114
State,Utah,Total,1996,Number,5330
State,Utah,Total,1995,Number,5345
State,Utah,5 years and older,1995,Number,261
State,Utah,4,1995,Number,4323
State,Utah,3,1995,Number,517
State,Utah,<3,1995,Number,244
State,Utah,<3,1994,Number,65
State,Utah,3,1994,Number,366
State,Utah,4,1994,Number,4058
State,Utah,5 years and older,1994,Number,65
State,Utah,Total,1994,Number,4554
State,Utah,<3,1992,Number,38
State,Utah,3,1992,Number,292
State,Utah,4,1992,Number,3206
State,Utah,5 years and older,1992,Number,200
State,Utah,Total,1992,Number,3736
State,Utah,Total,1993,Number,4116
State,Utah,5 years and older,1993,Number,128
State,Utah,4,1993,Number,3552
State,Utah,3,1993,Number,356
State,Utah,<3,1993,Number,80
State,Utah,5 years and older,1991,Number,182
State,Utah,4,1991,Number,2771
State,Utah,3,1991,Number,294
State,Utah,<3,1991,Number,0
State,Utah,Total,1991,Number,3247
State,Utah,<3,1990,Number,0
State,Utah,3,1990,Number,345
