LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,North Carolina,less than 18,2015,Number,667000
State,North Carolina,less than 6,2012,Number,223000
State,North Carolina,less than 13,2012,Number,480000
State,North Carolina,less than 18,2012,Number,639000
State,North Carolina,less than 13,2014,Number,516000
State,North Carolina,less than 18,2014,Number,677000
State,North Carolina,less than 6,2014,Number,233000
State,North Carolina,less than 6,2016,Number,210000
State,North Carolina,less than 13,2016,Number,475000
State,North Carolina,less than 18,2016,Number,631000
State,North Carolina,less than 13,2017,Number,453000
State,North Carolina,less than 18,2017,Number,605000
State,North Carolina,less than 6,2017,Number,200000
State,North Carolina,less than 6,2019,Number,195000
State,North Carolina,less than 13,2019,Number,450000
State,North Carolina,less than 18,2019,Number,611000
State,North Carolina,less than 6,2021,Number,170000
State,North Carolina,less than 13,2021,Number,390000
State,North Carolina,less than 18,2021,Number,525000
State,North Dakota,less than 6,2019,Number,11000
State,North Dakota,less than 13,2019,Number,26000
State,North Dakota,less than 18,2019,Number,33000
State,North Dakota,less than 6,2021,Number,11000
State,North Dakota,less than 13,2021,Number,26000
State,North Dakota,less than 18,2021,Number,33000
State,North Dakota,less than 13,2017,Number,25000
State,North Dakota,less than 18,2017,Number,31000
State,North Dakota,less than 6,2017,Number,13000
State,North Dakota,less than 18,2016,Number,33000
State,North Dakota,less than 6,2016,Number,13000
State,North Dakota,less than 13,2016,Number,27000
State,North Dakota,less than 13,2014,Number,26000
State,North Dakota,less than 18,2014,Number,33000
State,North Dakota,less than 6,2014,Number,13000
State,North Dakota,less than 6,2012,Number,10000
State,North Dakota,less than 13,2012,Number,22000
State,North Dakota,less than 18,2012,Number,28000
State,North Dakota,less than 6,2015,Number,10000
State,North Dakota,less than 13,2015,Number,21000
State,North Dakota,less than 18,2015,Number,28000
State,North Dakota,less than 6,2011,Number,12000
State,North Dakota,less than 13,2011,Number,24000
State,North Dakota,less than 18,2011,Number,32000
State,North Dakota,less than 6,2010,Number,14000
State,North Dakota,less than 13,2010,Number,26000
State,North Dakota,less than 18,2010,Number,34000
State,North Dakota,less than 13,2009,Number,23000
State,North Dakota,less than 18,2009,Number,30000
State,North Dakota,less than 6,2009,Number,12000
State,North Dakota,less than 6,2018,Number,12000
State,North Dakota,less than 13,2018,Number,27000
State,North Dakota,less than 18,2018,Number,35000
State,North Dakota,less than 6,2013,Number,12000
State,North Dakota,less than 13,2013,Number,25000
State,North Dakota,less than 18,2013,Number,30000
State,North Dakota,less than 6,2008,Number,12000
State,North Dakota,less than 13,2008,Number,24000
State,North Dakota,less than 18,2008,Number,31000
State,Ohio,less than 6,2008,Number,199000
State,Ohio,less than 13,2008,Number,442000
State,Ohio,less than 18,2008,Number,590000
State,Ohio,less than 6,2013,Number,225000
State,Ohio,less than 13,2013,Number,486000
State,Ohio,less than 18,2013,Number,643000
State,Ohio,less than 6,2018,Number,215000
State,Ohio,less than 13,2018,Number,468000
State,Ohio,less than 18,2018,Number,621000
State,Ohio,less than 13,2009,Number,459000
State,Ohio,less than 18,2009,Number,608000
State,Ohio,less than 6,2009,Number,214000
State,Ohio,less than 6,2010,Number,216000
State,Ohio,less than 13,2010,Number,474000
State,Ohio,less than 18,2010,Number,635000
State,Ohio,less than 6,2011,Number,217000
State,Ohio,less than 13,2011,Number,479000
State,Ohio,less than 18,2011,Number,639000
State,Ohio,less than 6,2015,Number,219000
State,Ohio,less than 13,2015,Number,469000
State,Ohio,less than 18,2015,Number,623000
State,Ohio,less than 6,2012,Number,225000
State,Ohio,less than 13,2012,Number,474000
State,Ohio,less than 18,2012,Number,633000
State,Ohio,less than 13,2014,Number,484000
State,Ohio,less than 18,2014,Number,639000
State,Ohio,less than 6,2014,Number,216000
State,Ohio,less than 18,2016,Number,608000
State,Ohio,less than 6,2016,Number,208000
State,Ohio,less than 13,2016,Number,457000
State,Ohio,less than 13,2017,Number,464000
State,Ohio,less than 18,2017,Number,614000
State,Ohio,less than 6,2017,Number,207000
State,Ohio,less than 6,2019,Number,209000
State,Ohio,less than 13,2019,Number,468000
State,Ohio,less than 18,2019,Number,616000
State,Ohio,less than 6,2021,Number,169000
State,Ohio,less than 13,2021,Number,387000
State,Ohio,less than 18,2021,Number,514000
State,Oklahoma,less than 6,2019,Number,96000
State,Oklahoma,less than 13,2019,Number,217000
State,Oklahoma,less than 18,2019,Number,285000
State,Oklahoma,less than 6,2021,Number,89000
State,Oklahoma,less than 13,2021,Number,193000
State,Oklahoma,less than 18,2021,Number,263000
State,Oklahoma,less than 13,2017,Number,216000
State,Oklahoma,less than 18,2017,Number,281000
State,Oklahoma,less than 6,2017,Number,98000
State,Oklahoma,less than 18,2016,Number,282000
State,Oklahoma,less than 6,2016,Number,97000
State,Oklahoma,less than 13,2016,Number,216000
State,Oklahoma,less than 13,2014,Number,211000
State,Oklahoma,less than 18,2014,Number,271000
State,Oklahoma,less than 6,2014,Number,99000
State,Oklahoma,less than 6,2012,Number,99000
State,Oklahoma,less than 13,2012,Number,211000
State,Oklahoma,less than 18,2012,Number,277000
State,Oklahoma,less than 6,2015,Number,100000
State,Oklahoma,less than 13,2015,Number,212000
State,Oklahoma,less than 18,2015,Number,277000
State,Oklahoma,less than 6,2011,Number,100000
State,Oklahoma,less than 13,2011,Number,208000
State,Oklahoma,less than 18,2011,Number,268000
State,Oklahoma,less than 6,2010,Number,97000
State,Oklahoma,less than 13,2010,Number,208000
State,Oklahoma,less than 18,2010,Number,264000
State,Oklahoma,less than 13,2009,Number,212000
State,Oklahoma,less than 18,2009,Number,271000
State,Oklahoma,less than 6,2009,Number,98000
State,Oklahoma,less than 6,2018,Number,97000
State,Oklahoma,less than 13,2018,Number,209000
State,Oklahoma,less than 18,2018,Number,275000
State,Oklahoma,less than 6,2013,Number,106000
State,Oklahoma,less than 13,2013,Number,225000
State,Oklahoma,less than 18,2013,Number,288000
State,Oklahoma,less than 6,2008,Number,97000
State,Oklahoma,less than 13,2008,Number,196000
State,Oklahoma,less than 18,2008,Number,252000
State,Oregon,less than 6,2008,Number,77000
State,Oregon,less than 13,2008,Number,161000
State,Oregon,less than 18,2008,Number,210000
State,Oregon,less than 6,2013,Number,66000
State,Oregon,less than 13,2013,Number,159000
State,Oregon,less than 18,2013,Number,221000
State,Oregon,less than 6,2018,Number,66000
State,Oregon,less than 13,2018,Number,153000
State,Oregon,less than 18,2018,Number,199000
State,Oregon,less than 13,2009,Number,154000
State,Oregon,less than 18,2009,Number,202000
State,Oregon,less than 6,2009,Number,72000
State,Oregon,less than 6,2010,Number,74000
State,Oregon,less than 13,2010,Number,166000
State,Oregon,less than 18,2010,Number,223000
State,Oregon,less than 6,2015,Number,74000
State,Oregon,less than 13,2015,Number,172000
State,Oregon,less than 18,2015,Number,232000
State,Oregon,less than 6,2011,Number,74000
State,Oregon,less than 13,2011,Number,164000
State,Oregon,less than 18,2011,Number,214000
State,Oregon,less than 6,2012,Number,78000
State,Oregon,less than 13,2012,Number,168000
State,Oregon,less than 18,2012,Number,226000
State,Oregon,less than 13,2014,Number,172000
State,Oregon,less than 18,2014,Number,229000
State,Oregon,less than 6,2014,Number,78000
State,Oregon,less than 18,2016,Number,209000
State,Oregon,less than 6,2016,Number,69000
State,Oregon,less than 13,2016,Number,160000
State,Oregon,less than 13,2017,Number,162000
State,Oregon,less than 18,2017,Number,214000
State,Oregon,less than 6,2017,Number,73000
State,Oregon,less than 6,2021,Number,51000
State,Oregon,less than 13,2021,Number,115000
State,Oregon,less than 18,2021,Number,160000
State,Oregon,less than 6,2019,Number,53000
State,Oregon,less than 13,2019,Number,127000
State,Oregon,less than 18,2019,Number,170000
State,Pennsylvania,less than 6,2019,Number,198000
State,Pennsylvania,less than 13,2019,Number,438000
State,Pennsylvania,less than 18,2019,Number,576000
State,Pennsylvania,less than 6,2021,Number,152000
State,Pennsylvania,less than 13,2021,Number,354000
State,Pennsylvania,less than 18,2021,Number,481000
State,Pennsylvania,less than 13,2017,Number,428000
State,Pennsylvania,less than 18,2017,Number,561000
State,Pennsylvania,less than 6,2017,Number,194000
State,Pennsylvania,less than 18,2016,Number,582000
State,Pennsylvania,less than 6,2016,Number,192000
State,Pennsylvania,less than 13,2016,Number,438000
State,Pennsylvania,less than 13,2014,Number,432000
State,Pennsylvania,less than 18,2014,Number,583000
State,Pennsylvania,less than 6,2014,Number,196000
State,Pennsylvania,less than 6,2012,Number,201000
State,Pennsylvania,less than 13,2012,Number,430000
State,Pennsylvania,less than 18,2012,Number,577000
State,Pennsylvania,less than 6,2011,Number,186000
State,Pennsylvania,less than 13,2011,Number,409000
State,Pennsylvania,less than 18,2011,Number,548000
State,Pennsylvania,less than 6,2015,Number,196000
State,Pennsylvania,less than 13,2015,Number,437000
State,Pennsylvania,less than 18,2015,Number,573000
State,Pennsylvania,less than 6,2010,Number,181000
State,Pennsylvania,less than 13,2010,Number,415000
State,Pennsylvania,less than 18,2010,Number,572000
State,Pennsylvania,less than 13,2009,Number,409000
State,Pennsylvania,less than 18,2009,Number,559000
State,Pennsylvania,less than 6,2009,Number,188000
State,Pennsylvania,less than 6,2018,Number,191000
State,Pennsylvania,less than 13,2018,Number,425000
State,Pennsylvania,less than 18,2018,Number,563000
State,Pennsylvania,less than 6,2013,Number,201000
State,Pennsylvania,less than 13,2013,Number,445000
State,Pennsylvania,less than 18,2013,Number,592000
State,Pennsylvania,less than 6,2008,Number,183000
State,Pennsylvania,less than 13,2008,Number,410000
State,Pennsylvania,less than 18,2008,Number,550000
State,Rhode Island,less than 6,2008,Number,12000
State,Rhode Island,less than 13,2008,Number,28000
State,Rhode Island,less than 18,2008,Number,40000
State,Rhode Island,less than 6,2013,Number,14000
State,Rhode Island,less than 13,2013,Number,32000
State,Rhode Island,less than 18,2013,Number,43000
State,Rhode Island,less than 6,2018,Number,13000
State,Rhode Island,less than 13,2018,Number,28000
State,Rhode Island,less than 18,2018,Number,35000
State,Rhode Island,less than 13,2009,Number,33000
State,Rhode Island,less than 18,2009,Number,44000
State,Rhode Island,less than 6,2009,Number,16000
State,Rhode Island,less than 6,2015,Number,13000
State,Rhode Island,less than 13,2015,Number,33000
State,Rhode Island,less than 18,2015,Number,45000
State,Rhode Island,less than 6,2010,Number,13000
State,Rhode Island,less than 13,2010,Number,28000
State,Rhode Island,less than 18,2010,Number,42000
State,Rhode Island,less than 6,2011,Number,15000
State,Rhode Island,less than 13,2011,Number,32000
State,Rhode Island,less than 18,2011,Number,42000
State,Rhode Island,less than 6,2012,Number,12000
State,Rhode Island,less than 13,2012,Number,28000
State,Rhode Island,less than 18,2012,Number,40000
State,Rhode Island,less than 13,2014,Number,35000
State,Rhode Island,less than 18,2014,Number,46000
State,Rhode Island,less than 6,2014,Number,16000
State,Rhode Island,less than 18,2016,Number,41000
State,Rhode Island,less than 6,2016,Number,13000
State,Rhode Island,less than 13,2016,Number,29000
State,Rhode Island,less than 13,2017,Number,33000
State,Rhode Island,less than 18,2017,Number,41000
State,Rhode Island,less than 6,2017,Number,14000
State,Rhode Island,less than 6,2021,Number,14000
State,Rhode Island,less than 13,2021,Number,28000
State,Rhode Island,less than 18,2021,Number,37000
State,Rhode Island,less than 6,2019,Number,15000
State,Rhode Island,less than 13,2019,Number,32000
State,Rhode Island,less than 18,2019,Number,42000
State,South Carolina,less than 6,2019,Number,97000
State,South Carolina,less than 13,2019,Number,228000
State,South Carolina,less than 18,2019,Number,310000
State,South Carolina,less than 6,2021,Number,88000
State,South Carolina,less than 13,2021,Number,197000
State,South Carolina,less than 18,2021,Number,268000
State,South Carolina,less than 13,2017,Number,237000
State,South Carolina,less than 18,2017,Number,315000
State,South Carolina,less than 6,2017,Number,100000
State,South Carolina,less than 18,2016,Number,300000
State,South Carolina,less than 6,2016,Number,103000
State,South Carolina,less than 13,2016,Number,226000
State,South Carolina,less than 13,2014,Number,245000
State,South Carolina,less than 18,2014,Number,322000
State,South Carolina,less than 6,2014,Number,106000
State,South Carolina,less than 6,2012,Number,104000
State,South Carolina,less than 13,2012,Number,230000
State,South Carolina,less than 18,2012,Number,299000
State,South Carolina,less than 6,2011,Number,104000
State,South Carolina,less than 13,2011,Number,224000
State,South Carolina,less than 18,2011,Number,295000
State,South Carolina,less than 6,2015,Number,105000
State,South Carolina,less than 13,2015,Number,229000
State,South Carolina,less than 18,2015,Number,304000
State,South Carolina,less than 13,2009,Number,217000
State,South Carolina,less than 18,2009,Number,279000
State,South Carolina,less than 6,2009,Number,104000
State,South Carolina,less than 6,2010,Number,87000
State,South Carolina,less than 13,2010,Number,203000
State,South Carolina,less than 18,2010,Number,271000
State,South Carolina,less than 6,2018,Number,98000
State,South Carolina,less than 13,2018,Number,225000
State,South Carolina,less than 18,2018,Number,296000
State,South Carolina,less than 6,2013,Number,110000
State,South Carolina,less than 13,2013,Number,238000
State,South Carolina,less than 18,2013,Number,310000
State,South Carolina,less than 6,2008,Number,94000
State,South Carolina,less than 13,2008,Number,197000
State,South Carolina,less than 18,2008,Number,266000
State,South Dakota,less than 6,2008,Number,20000
State,South Dakota,less than 13,2008,Number,40000
State,South Dakota,less than 18,2008,Number,52000
State,South Dakota,less than 6,2013,Number,19000
State,South Dakota,less than 13,2013,Number,41000
State,South Dakota,less than 18,2013,Number,52000
State,South Dakota,less than 6,2018,Number,18000
State,South Dakota,less than 13,2018,Number,40000
State,South Dakota,less than 18,2018,Number,51000
State,South Dakota,less than 13,2009,Number,41000
State,South Dakota,less than 18,2009,Number,51000
State,South Dakota,less than 6,2009,Number,20000
State,South Dakota,less than 6,2015,Number,18000
State,South Dakota,less than 13,2015,Number,40000
State,South Dakota,less than 18,2015,Number,52000
State,South Dakota,less than 6,2010,Number,19000
State,South Dakota,less than 13,2010,Number,42000
State,South Dakota,less than 18,2010,Number,56000
State,South Dakota,less than 6,2011,Number,21000
State,South Dakota,less than 13,2011,Number,42000
State,South Dakota,less than 18,2011,Number,53000
State,South Dakota,less than 6,2012,Number,21000
State,South Dakota,less than 13,2012,Number,43000
State,South Dakota,less than 18,2012,Number,55000
State,South Dakota,less than 13,2014,Number,43000
State,South Dakota,less than 18,2014,Number,54000
State,South Dakota,less than 6,2014,Number,21000
State,South Dakota,less than 6,2016,Number,18000
State,South Dakota,less than 13,2016,Number,38000
State,South Dakota,less than 18,2016,Number,47000
State,South Dakota,less than 13,2017,Number,36000
State,South Dakota,less than 18,2017,Number,45000
State,South Dakota,less than 6,2017,Number,18000
State,South Dakota,less than 6,2021,Number,17000
State,South Dakota,less than 13,2021,Number,33000
State,South Dakota,less than 18,2021,Number,44000
State,South Dakota,less than 6,2019,Number,20000
State,South Dakota,less than 13,2019,Number,38000
State,South Dakota,less than 18,2019,Number,49000
State,Tennessee,less than 6,2019,Number,140000
State,Tennessee,less than 13,2019,Number,298000
State,Tennessee,less than 18,2019,Number,393000
State,Tennessee,less than 6,2021,Number,120000
State,Tennessee,less than 13,2021,Number,264000
State,Tennessee,less than 18,2021,Number,353000
State,Tennessee,less than 13,2017,Number,304000
State,Tennessee,less than 18,2017,Number,405000
State,Tennessee,less than 6,2017,Number,137000
State,Tennessee,less than 18,2016,Number,416000
State,Tennessee,less than 6,2016,Number,144000
State,Tennessee,less than 13,2016,Number,314000
State,Tennessee,less than 13,2014,Number,319000
State,Tennessee,less than 18,2014,Number,421000
State,Tennessee,less than 6,2014,Number,150000
State,Tennessee,less than 6,2012,Number,150000
State,Tennessee,less than 13,2012,Number,314000
State,Tennessee,less than 18,2012,Number,409000
State,Tennessee,less than 6,2011,Number,138000
State,Tennessee,less than 13,2011,Number,308000
State,Tennessee,less than 18,2011,Number,402000
State,Tennessee,less than 6,2010,Number,135000
State,Tennessee,less than 13,2010,Number,279000
State,Tennessee,less than 18,2010,Number,377000
State,Tennessee,less than 6,2015,Number,146000
State,Tennessee,less than 13,2015,Number,323000
State,Tennessee,less than 18,2015,Number,423000
State,Tennessee,less than 13,2009,Number,268000
State,Tennessee,less than 18,2009,Number,362000
State,Tennessee,less than 6,2009,Number,128000
State,Tennessee,less than 6,2018,Number,141000
State,Tennessee,less than 13,2018,Number,309000
State,Tennessee,less than 18,2018,Number,408000
State,Tennessee,less than 6,2013,Number,147000
State,Tennessee,less than 13,2013,Number,311000
State,Tennessee,less than 18,2013,Number,410000
State,Tennessee,less than 6,2008,Number,138000
State,Tennessee,less than 13,2008,Number,281000
State,Tennessee,less than 18,2008,Number,372000
State,Texas,less than 6,2008,Number,745000
State,Texas,less than 13,2008,Number,1518000
State,Texas,less than 18,2008,Number,1970000
State,Texas,less than 6,2013,Number,722000
State,Texas,less than 13,2013,Number,1612000
State,Texas,less than 18,2013,Number,2154000
State,Texas,less than 6,2018,Number,707000
State,Texas,less than 13,2018,Number,1606000
State,Texas,less than 18,2018,Number,2159000
State,Texas,less than 13,2009,Number,1550000
State,Texas,less than 18,2009,Number,2027000
State,Texas,less than 6,2009,Number,742000
State,Texas,less than 6,2015,Number,727000
State,Texas,less than 13,2015,Number,1614000
State,Texas,less than 18,2015,Number,2171000
State,Texas,less than 6,2010,Number,703000
State,Texas,less than 13,2010,Number,1556000
State,Texas,less than 18,2010,Number,2066000
State,Texas,less than 6,2011,Number,747000
State,Texas,less than 13,2011,Number,1624000
State,Texas,less than 18,2011,Number,2152000
State,Texas,less than 6,2012,Number,733000
State,Texas,less than 13,2012,Number,1622000
State,Texas,less than 18,2012,Number,2147000
State,Texas,less than 13,2014,Number,1628000
State,Texas,less than 18,2014,Number,2184000
State,Texas,less than 6,2014,Number,720000
State,Texas,less than 6,2016,Number,734000
State,Texas,less than 13,2016,Number,1651000
State,Texas,less than 18,2016,Number,2211000
State,Texas,less than 13,2017,Number,1591000
State,Texas,less than 18,2017,Number,2153000
State,Texas,less than 6,2017,Number,719000
State,Texas,less than 6,2021,Number,581000
State,Texas,less than 13,2021,Number,1334000
State,Texas,less than 18,2021,Number,1849000
State,Texas,less than 6,2019,Number,693000
State,Texas,less than 13,2019,Number,1561000
State,Texas,less than 18,2019,Number,2112000
State,Utah,less than 6,2019,Number,73000
State,Utah,less than 13,2019,Number,157000
State,Utah,less than 18,2019,Number,200000
State,Utah,less than 6,2021,Number,65000
State,Utah,less than 13,2021,Number,146000
State,Utah,less than 18,2021,Number,192000
State,Utah,less than 13,2017,Number,160000
State,Utah,less than 18,2017,Number,208000
State,Utah,less than 6,2017,Number,75000
State,Utah,less than 18,2016,Number,223000
State,Utah,less than 6,2016,Number,82000
State,Utah,less than 13,2016,Number,178000
State,Utah,less than 13,2014,Number,195000
State,Utah,less than 18,2014,Number,243000
State,Utah,less than 6,2014,Number,94000
State,Utah,less than 6,2012,Number,101000
State,Utah,less than 13,2012,Number,203000
State,Utah,less than 18,2012,Number,260000
State,Utah,less than 6,2011,Number,95000
State,Utah,less than 13,2011,Number,193000
State,Utah,less than 18,2011,Number,243000
State,Utah,less than 6,2010,Number,95000
State,Utah,less than 13,2010,Number,188000
State,Utah,less than 18,2010,Number,238000
State,Utah,less than 6,2015,Number,89000
State,Utah,less than 13,2015,Number,190000
State,Utah,less than 18,2015,Number,237000
State,Utah,less than 13,2009,Number,172000
State,Utah,less than 18,2009,Number,215000
State,Utah,less than 6,2009,Number,86000
State,Utah,less than 6,2018,Number,77000
State,Utah,less than 13,2018,Number,164000
State,Utah,less than 18,2018,Number,211000
State,Utah,less than 6,2013,Number,97000
State,Utah,less than 13,2013,Number,199000
State,Utah,less than 18,2013,Number,252000
State,Utah,less than 6,2008,Number,89000
State,Utah,less than 13,2008,Number,171000
State,Utah,less than 18,2008,Number,209000
State,Vermont,less than 6,2008,Number,7000
State,Vermont,less than 13,2008,Number,16000
State,Vermont,less than 18,2008,Number,22000
State,Vermont,less than 6,2013,Number,8000
State,Vermont,less than 13,2013,Number,17000
State,Vermont,less than 18,2013,Number,23000
State,Vermont,less than 6,2018,Number,7000
State,Vermont,less than 13,2018,Number,15000
State,Vermont,less than 18,2018,Number,19000
State,Vermont,less than 13,2009,Number,16000
State,Vermont,less than 18,2009,Number,22000
State,Vermont,less than 6,2009,Number,7000
State,Vermont,less than 6,2015,Number,8000
State,Vermont,less than 13,2015,Number,18000
State,Vermont,less than 18,2015,Number,23000
State,Vermont,less than 6,2010,Number,8000
State,Vermont,less than 13,2010,Number,19000
State,Vermont,less than 18,2010,Number,25000
State,Vermont,less than 6,2011,Number,10000
State,Vermont,less than 13,2011,Number,21000
State,Vermont,less than 18,2011,Number,26000
State,Vermont,less than 6,2012,Number,11000
State,Vermont,less than 13,2012,Number,22000
State,Vermont,less than 18,2012,Number,29000
State,Vermont,less than 13,2014,Number,19000
State,Vermont,less than 18,2014,Number,24000
State,Vermont,less than 6,2014,Number,9000
State,Vermont,less than 18,2016,Number,20000
State,Vermont,less than 6,2016,Number,8000
State,Vermont,less than 13,2016,Number,15000
State,Vermont,less than 13,2017,Number,20000
State,Vermont,less than 18,2017,Number,26000
State,Vermont,less than 6,2017,Number,8000
State,Vermont,less than 6,2021,Number,5000
State,Vermont,less than 13,2021,Number,12000
State,Vermont,less than 18,2021,Number,16000
State,Vermont,less than 6,2019,Number,7000
State,Vermont,less than 13,2019,Number,16000
State,Vermont,less than 18,2019,Number,21000
State,Virginia,less than 6,2019,Number,123000
State,Virginia,less than 13,2019,Number,272000
State,Virginia,less than 18,2019,Number,366000
State,Virginia,less than 6,2021,Number,102000
State,Virginia,less than 13,2021,Number,226000
State,Virginia,less than 18,2021,Number,301000
State,Virginia,less than 13,2017,Number,265000
State,Virginia,less than 18,2017,Number,346000
State,Virginia,less than 6,2017,Number,121000
State,Virginia,less than 6,2016,Number,110000
State,Virginia,less than 13,2016,Number,252000
State,Virginia,less than 18,2016,Number,334000
State,Virginia,less than 13,2014,Number,285000
State,Virginia,less than 18,2014,Number,377000
State,Virginia,less than 6,2014,Number,131000
State,Virginia,less than 6,2012,Number,133000
State,Virginia,less than 13,2012,Number,286000
State,Virginia,less than 18,2012,Number,370000
State,Virginia,less than 6,2011,Number,121000
State,Virginia,less than 13,2011,Number,257000
State,Virginia,less than 18,2011,Number,347000
State,Virginia,less than 6,2015,Number,127000
State,Virginia,less than 13,2015,Number,277000
State,Virginia,less than 18,2015,Number,362000
State,Virginia,less than 13,2009,Number,237000
State,Virginia,less than 18,2009,Number,313000
State,Virginia,less than 6,2009,Number,108000
State,Virginia,less than 6,2010,Number,125000
State,Virginia,less than 13,2010,Number,262000
State,Virginia,less than 18,2010,Number,345000
State,Virginia,less than 6,2018,Number,114000
State,Virginia,less than 13,2018,Number,254000
State,Virginia,less than 18,2018,Number,335000
State,Virginia,less than 6,2013,Number,131000
State,Virginia,less than 13,2013,Number,282000
State,Virginia,less than 18,2013,Number,373000
State,Virginia,less than 6,2008,Number,117000
State,Virginia,less than 13,2008,Number,247000
State,Virginia,less than 18,2008,Number,325000
State,Washington,less than 6,2008,Number,116000
State,Washington,less than 13,2008,Number,243000
State,Washington,less than 18,2008,Number,314000
State,Washington,less than 6,2013,Number,133000
State,Washington,less than 13,2013,Number,284000
State,Washington,less than 18,2013,Number,372000
State,Washington,less than 6,2018,Number,113000
State,Washington,less than 13,2018,Number,244000
State,Washington,less than 18,2018,Number,315000
State,Washington,less than 13,2009,Number,233000
State,Washington,less than 18,2009,Number,305000
State,Washington,less than 6,2009,Number,111000
State,Washington,less than 6,2015,Number,127000
State,Washington,less than 13,2015,Number,274000
State,Washington,less than 18,2015,Number,357000
State,Washington,less than 6,2010,Number,116000
State,Washington,less than 13,2010,Number,245000
State,Washington,less than 18,2010,Number,320000
State,Washington,less than 6,2011,Number,120000
State,Washington,less than 13,2011,Number,258000
State,Washington,less than 18,2011,Number,335000
State,Washington,less than 6,2012,Number,125000
State,Washington,less than 13,2012,Number,262000
State,Washington,less than 18,2012,Number,353000
State,Washington,less than 13,2014,Number,277000
State,Washington,less than 18,2014,Number,355000
State,Washington,less than 6,2014,Number,129000
State,Washington,less than 18,2016,Number,337000
State,Washington,less than 6,2016,Number,123000
State,Washington,less than 13,2016,Number,263000
State,Washington,less than 13,2017,Number,236000
State,Washington,less than 18,2017,Number,309000
State,Washington,less than 6,2017,Number,101000
State,Washington,less than 6,2019,Number,105000
State,Washington,less than 13,2019,Number,229000
State,Washington,less than 18,2019,Number,301000
State,Washington,less than 6,2021,Number,83000
State,Washington,less than 13,2021,Number,182000
State,Washington,less than 18,2021,Number,249000
State,West Virginia,less than 6,2019,Number,30000
State,West Virginia,less than 13,2019,Number,66000
State,West Virginia,less than 18,2019,Number,89000
State,West Virginia,less than 6,2021,Number,26000
State,West Virginia,less than 13,2021,Number,56000
State,West Virginia,less than 18,2021,Number,76000
State,West Virginia,less than 13,2017,Number,66000
State,West Virginia,less than 18,2017,Number,88000
State,West Virginia,less than 6,2017,Number,27000
State,West Virginia,less than 18,2016,Number,96000
State,West Virginia,less than 6,2016,Number,32000
State,West Virginia,less than 13,2016,Number,72000
State,West Virginia,less than 13,2014,Number,76000
State,West Virginia,less than 18,2014,Number,101000
State,West Virginia,less than 6,2014,Number,35000
State,West Virginia,less than 6,2012,Number,33000
State,West Virginia,less than 13,2012,Number,72000
State,West Virginia,less than 18,2012,Number,96000
State,West Virginia,less than 6,2011,Number,31000
State,West Virginia,less than 13,2011,Number,69000
State,West Virginia,less than 18,2011,Number,95000
State,West Virginia,less than 6,2015,Number,30000
State,West Virginia,less than 13,2015,Number,64000
State,West Virginia,less than 18,2015,Number,91000
State,West Virginia,less than 13,2009,Number,66000
State,West Virginia,less than 18,2009,Number,90000
State,West Virginia,less than 6,2009,Number,31000
State,West Virginia,less than 6,2010,Number,27000
State,West Virginia,less than 13,2010,Number,65000
State,West Virginia,less than 18,2010,Number,89000
State,West Virginia,less than 6,2018,Number,32000
State,West Virginia,less than 13,2018,Number,70000
State,West Virginia,less than 18,2018,Number,95000
State,West Virginia,less than 6,2013,Number,32000
State,West Virginia,less than 13,2013,Number,67000
State,West Virginia,less than 18,2013,Number,89000
State,West Virginia,less than 6,2008,Number,33000
State,West Virginia,less than 13,2008,Number,72000
State,West Virginia,less than 18,2008,Number,97000
State,Wisconsin,less than 6,2008,Number,101000
State,Wisconsin,less than 13,2008,Number,216000
State,Wisconsin,less than 18,2008,Number,281000
State,Wisconsin,less than 6,2013,Number,109000
State,Wisconsin,less than 13,2013,Number,239000
State,Wisconsin,less than 18,2013,Number,314000
State,Wisconsin,less than 6,2018,Number,101000
State,Wisconsin,less than 13,2018,Number,220000
State,Wisconsin,less than 18,2018,Number,287000
State,Wisconsin,less than 6,2010,Number,106000
State,Wisconsin,less than 13,2010,Number,225000
State,Wisconsin,less than 18,2010,Number,297000
State,Wisconsin,less than 13,2009,Number,217000
State,Wisconsin,less than 18,2009,Number,285000
State,Wisconsin,less than 6,2009,Number,103000
State,Wisconsin,less than 6,2015,Number,100000
State,Wisconsin,less than 13,2015,Number,226000
State,Wisconsin,less than 18,2015,Number,296000
State,Wisconsin,less than 6,2011,Number,106000
State,Wisconsin,less than 13,2011,Number,230000
State,Wisconsin,less than 18,2011,Number,304000
State,Wisconsin,less than 6,2012,Number,103000
State,Wisconsin,less than 13,2012,Number,227000
State,Wisconsin,less than 18,2012,Number,301000
State,Wisconsin,less than 13,2014,Number,233000
State,Wisconsin,less than 18,2014,Number,307000
State,Wisconsin,less than 6,2014,Number,107000
State,Wisconsin,less than 6,2016,Number,96000
State,Wisconsin,less than 13,2016,Number,215000
State,Wisconsin,less than 18,2016,Number,281000
State,Wisconsin,less than 13,2017,Number,222000
State,Wisconsin,less than 18,2017,Number,292000
State,Wisconsin,less than 6,2017,Number,99000
State,Wisconsin,less than 6,2021,Number,82000
State,Wisconsin,less than 13,2021,Number,191000
State,Wisconsin,less than 18,2021,Number,256000
State,Wisconsin,less than 6,2019,Number,97000
State,Wisconsin,less than 13,2019,Number,214000
